,data_1,data_2,data_3
87499,3.357515,1.6668442,0.68469465
87500,3.20127,1.3936164,0.5242447
87501,3.234081,1.6635578,0.5177657
87502,3.7435427,1.3432245,0.21410891
87503,3.216682,1.5598253,0.4992513
87504,3.4939165,1.2322218,0.18088661
87505,3.5125315,1.6340281,0.5604703
87506,3.9286382,1.3737315,0.44732594
87507,3.350111,1.4224576,0.61594486
87508,3.1799169,1.6170558,0.67065036
87509,4.0257125,1.7243885,0.55418634
87510,3.2711456,1.5530821,0.3987687
87511,3.7930708,1.2108403,-0.052186605
87512,3.2957382,1.3933411,0.3988594
87513,3.933197,1.7017052,0.5743594
87514,3.115014,1.3837767,0.46294516
87515,3.3609333,1.4831702,0.58830196
87516,3.8027077,1.3886665,0.4383989
87517,3.1773424,1.5335916,0.4404568
87518,3.9785233,1.6359748,0.4006536
87519,3.195252,1.5609787,0.530023
87520,3.9277432,1.5706587,0.4033065
87521,3.8488116,1.5363653,0.36666927
87522,3.2180047,1.5297827,0.5400792
87523,3.910835,1.5497081,0.40030846
87524,3.2145782,1.693566,0.40980873
87525,3.9316819,1.6873035,0.45840195
87526,3.308775,1.4781896,0.17645134
87527,3.6539369,1.5586241,0.26354188
87528,3.1752946,1.6861537,0.49156404
87529,3.937517,1.747846,0.39108443
87530,3.1930017,1.5988357,0.34579685
87531,3.9849977,1.64299,0.3592609
87532,3.2280707,1.5371075,0.2298582
87533,3.8501418,1.7589498,0.35760954
87534,3.1716309,1.4999349,0.35021672
87535,3.9792829,1.6334563,0.30764082
87536,3.3039436,1.6071204,0.42216516
87537,3.1557899,1.6418123,0.36231142
87538,3.9269059,1.6587315,0.41387534
87539,3.21985,1.4452475,0.18789843
87540,3.7240462,1.5939373,0.264557
87541,3.2210865,1.6391206,0.40927917
87542,3.8236525,1.8783922,0.47300604
87543,3.2022943,1.4709512,0.29935202
87544,3.2672641,1.4095777,0.38906097
87545,3.6273594,1.5542837,0.29076585
87546,3.2367263,1.5074452,0.55939966
87547,3.650163,2.0215786,0.20206013
87548,3.301079,1.2348267,0.39245924
87549,3.181058,1.5115883,0.4893606
87550,3.6805162,2.0212643,0.36108917
87551,3.2950273,1.28268,0.34479856
87552,3.9578538,1.70108,0.540925
87553,3.1856499,1.4766971,0.42654315
87554,3.1886778,1.4688967,0.32045066
87555,3.2142303,1.455381,0.40913928
87556,3.2891662,1.4703902,0.36657408
87557,3.630535,1.7772834,0.36616662
87558,3.1867862,1.4600474,0.5206673
87559,3.7325125,2.053114,0.18782468
87560,3.3376782,1.2667961,0.37360537
87561,3.1999419,1.3887838,0.4057129
87562,3.700755,2.0058153,0.20792443
87563,3.2768655,1.2129408,0.4364296
87564,3.439219,1.9848424,0.4546175
87565,3.246304,1.3937676,0.41770208
87566,3.6120684,2.0690098,0.28746003
87567,3.2614017,1.5631717,0.65937996
87568,3.3358257,1.4312788,0.4174411
87569,3.6513875,2.0927231,0.29432127
87570,3.289564,1.6033417,0.30284825
87571,3.3678317,1.9484875,0.17618196
87572,3.3737626,1.4885427,0.39902723
87573,3.314689,1.5504897,0.21800244
87574,3.3455498,1.512778,0.4073537
87575,3.6235607,2.124985,0.32199162
87576,3.3155458,1.6132275,0.23084605
87577,3.3998039,1.973904,0.36366555
87578,3.3421829,1.375072,0.41655144
87579,3.6569476,2.0884967,0.23622946
87580,3.3862653,1.4928842,0.24106273
87581,3.288308,1.4477484,0.51962984
87582,3.6158712,2.1269228,0.4333112
87583,3.3729446,1.4598572,0.17500058
87584,3.426733,1.984624,0.36679465
87585,3.2467859,1.393309,0.55872506
87586,3.4077084,1.871852,0.29789996
87587,3.4253933,1.6675051,0.16707598
87588,3.2672622,1.3990303,0.5771409
87589,3.161304,2.0092254,0.1356299
87590,3.4485316,1.6574345,0.20219676
87591,3.3493516,1.9690713,0.38501713
87592,3.3000567,1.4441872,0.43105012
87593,3.3551657,2.0404696,0.274047
87594,3.365316,1.6559757,0.34909958
87595,3.2937548,1.4707141,0.40447497
87596,3.2058692,1.936855,0.11597973
87597,3.4023063,1.6488596,0.32672265
87598,3.581083,1.958704,0.46705326
87599,3.25777,1.4822696,0.5133795
87600,3.1226394,2.1145098,0.16971374
87601,3.3451633,1.7367816,0.08938664
87602,3.2724857,1.521459,0.4036666
87603,3.4858365,2.016283,0.3772512
87604,3.3531144,1.9402112,0.38825524
87605,3.1137168,1.6946286,0.48744166
87606,3.3909025,2.0334415,0.010026552
87607,3.3277204,1.6952122,0.44584864
87608,3.3875585,2.0727737,0.065865606
87609,3.3163846,1.8216825,0.2793289
87610,3.4271271,2.0616572,0.2139222
87611,3.346595,1.7848674,0.42749193
87612,3.4085405,2.116161,0.025927952
87613,3.3508887,1.8568661,0.32469472
87614,3.424868,1.8410983,0.4324025
87615,3.3642817,2.005986,-0.26321462
87616,3.1916318,1.2249027,-0.08682712
87617,3.585701,1.9318097,0.5342873
87618,3.3344438,1.7531816,0.46975267
87619,3.1569345,2.0844536,-0.047546715
87620,3.3444457,1.8872045,0.2478744
87621,3.3387315,1.9710981,0.39009565
87622,3.1623197,2.1403904,0.02335338
87623,3.378669,1.3257474,-0.12341311
87624,3.509638,1.8329248,0.20116052
87625,3.3036103,2.0019155,0.3820388
87626,3.164559,2.125037,-0.2050128
87627,3.3465424,1.4090558,-0.048781812
87628,3.3404646,1.8306298,0.72771955
87629,3.158706,2.0488584,0.13121416
87630,3.5203269,1.3714204,0.07420731
87631,3.412122,1.9588579,0.14430146
87632,3.2980182,2.1883056,0.74142575
87633,3.1792128,2.0865188,-0.17526144
87634,3.3437538,1.814396,-0.06483857
87635,3.3082337,2.136762,0.8301328
87636,3.4123898,1.8056971,0.5143058
87637,3.3534672,1.9433012,0.35442424
87638,3.1503897,2.0550585,0.029158577
87639,3.3246078,1.8404706,0.54762924
87640,3.2137783,1.9397752,-0.052397467
87641,3.3758264,1.7296001,0.32181984
87642,3.3366468,1.9119699,0.24906361
87643,3.3768353,2.150306,1.0418729
87644,3.0724602,2.049698,-6.458451e-05
87645,3.2627275,1.8470935,0.69198203
87646,3.4211166,1.93845,1.1097857
87647,3.2457776,2.1912785,0.040846948
87648,3.3367696,2.0027182,0.67908967
87649,3.3995323,1.8353074,0.20802316
87650,3.3651588,2.221706,1.2108247
87651,3.261795,1.9829628,0.023202589
87652,3.304824,1.9805675,0.74530184
87653,3.3534613,2.21848,1.0835266
87654,3.221887,2.056031,-0.04602452
87655,3.303628,1.9923027,0.20283203
87656,3.40038,2.1648264,1.1599085
87657,3.1905482,2.2369082,0.068733245
87658,3.4297042,2.0436232,0.83919644
87659,3.2204227,2.045622,0.19335698
87660,3.298712,2.0223062,0.75367296
87661,3.3389542,1.975376,0.23909844
87662,3.3645353,2.0827422,1.2295321
87663,3.1713216,1.9713951,-0.13079835
87664,3.2992988,1.9916519,0.7295437
87665,3.3067856,2.0018442,1.2816333
87666,3.0914521,2.0315316,-0.13810992
87667,3.3173544,1.9843167,0.76379335
87668,3.3296757,1.9627676,0.20778395
87669,3.3069706,1.697864,1.1539754
87670,3.243932,2.0850165,-0.015309497
87671,3.2144704,2.0048747,0.761639
87672,3.283668,1.6714997,1.2018123
87673,3.4717793,1.8603452,0.08807165
87674,3.5343106,1.9148422,0.07798607
87675,3.2488396,1.6511036,1.1435268
87676,3.308098,2.0552788,-0.12374851
87677,3.1295273,2.0498645,0.70803905
87678,3.2052412,1.6543622,1.1491045
87679,3.3032937,2.0596795,-0.023883883
87680,3.114683,2.0428762,0.6680459
87681,3.340316,1.8120922,0.45147258
87682,3.1450734,1.6608882,1.1906906
87683,3.193723,1.8224883,0.00021376554
87684,3.0865893,1.978014,0.72402495
87685,3.1461039,1.6732311,1.119138
87686,3.0468998,1.8352257,0.0048477086
87687,3.06714,1.956085,0.6557272
87688,2.984217,2.0447788,0.32479355
87689,3.1384501,1.7317265,1.2053723
87690,3.2891178,2.048412,-0.2401418
87691,3.0482016,1.9039772,0.65518403
87692,3.0956948,1.8021725,1.1759199
87693,3.1953197,2.18896,0.1544714
87694,2.9521441,2.0582578,0.82102275
87695,2.8323553,2.2207239,0.32597277
87696,3.1044374,1.9152381,1.1608437
87697,3.2563078,2.036482,-0.10641247
87698,3.0796542,1.9552253,1.1422814
87699,3.2261932,1.9954468,0.2532997
87700,2.8336663,2.2369351,0.9007956
87701,2.7144547,2.3266535,0.22856408
87702,3.0258915,2.340345,1.1693761
87703,2.9428647,1.939345,-0.08594029
87704,2.8299093,2.3172097,0.9168613
87705,2.9294503,2.393959,1.2941623
87706,3.0073504,2.208619,0.25945136
87707,2.8015947,2.4142268,0.94618315
87708,2.8650913,2.587373,1.3252871
87709,2.6405084,2.407894,0.4222318
87710,2.8380451,2.1063442,0.9442785
87711,2.9287004,2.3992047,1.3169414
87712,2.81002,2.4304488,0.39622095
87713,2.8012614,2.0396085,0.9136975
87714,2.6999946,2.495128,0.12241161
87715,2.8899622,2.37969,1.4257963
87716,2.8076024,2.245721,0.1852316
87717,2.6592908,2.399511,1.6134133
87718,2.734251,2.228685,0.17758258
87719,2.7803237,2.5002515,0.87797487
87720,2.789733,2.4119043,0.09079109
87721,2.7514236,2.4678903,1.4626845
87722,2.8783748,2.3935184,0.2424494
87723,3.2340326,3.3523133,1.4219546
87724,2.650429,2.4888725,1.4603823
87725,2.872664,2.3210137,0.22749354
87726,2.6303248,2.3770354,1.0723168
87727,3.0267978,2.4888444,0.4094699
87728,2.5317674,2.4569533,1.450424
87729,2.9457374,2.4666078,0.30510762
87730,2.7398973,2.451905,1.0954129
87731,2.4827046,2.3047352,1.3889143
87732,2.9313202,2.4141521,0.36182198
87733,3.0684545,2.4968655,0.95082486
87734,2.650825,2.578344,0.08667925
87735,2.3919466,2.3189867,1.29146
87736,2.8792138,2.3595417,0.026104145
87737,2.352957,2.4229546,1.0043422
87738,2.3135965,2.3048193,1.2092897
87739,2.864843,2.221266,0.2705675
87740,2.2458966,2.6048977,0.30886847
87741,2.6862805,2.3800476,0.07260399
87742,2.175097,2.4756308,0.997357
87743,2.8643851,2.1273525,0.3193173
87744,2.159715,2.410955,0.34859753
87745,2.064032,2.539755,1.2201562
87746,2.9256957,2.2410607,0.368764
87747,2.136524,2.299286,0.4450231
87748,2.8847067,2.4993653,0.5464117
87749,1.6502048,2.5322342,0.7320607
87750,3.053895,2.3556657,0.261954
87751,1.9868838,2.3344529,0.42723066
87752,1.591421,2.3922477,0.7423003
87753,2.92336,2.2033942,0.41418898
87754,1.8521702,2.3409808,0.46924305
87755,1.506061,2.4129333,0.6680378
87756,2.8802087,2.2720268,0.5282849
87757,3.5489843,2.337289,1.1366395
87758,3.225303,2.3750205,1.0704732
87759,3.0643947,2.5938587,0.4286992
87760,1.742268,1.9438447,0.114345215
87761,2.7392976,2.2579072,0.46112067
87762,1.3734703,2.5947318,0.27920178
87763,2.8300416,2.313457,0.32352588
87764,1.8283478,2.3811183,0.31522217
87765,1.3690611,2.5272892,0.34437528
87766,2.8258204,2.3492887,0.3767233
87767,1.8538661,2.4167056,0.34431398
87768,2.679475,2.4150076,0.5189923
87769,1.2734008,2.397796,0.30791986
87770,2.7272243,2.242465,0.4613963
87771,1.2980756,2.381338,0.23963161
87772,2.7522423,2.2738326,0.35510343
87773,2.6991792,2.4487562,0.47622654
87774,1.2733513,2.4970925,0.40787977
87775,2.8604965,2.4510758,0.656639
87776,1.3263396,2.3401344,0.21261553
87777,2.749493,2.2731326,0.3709849
87778,1.4781027,2.4142392,0.55838937
87779,2.700615,2.446663,0.50058305
87780,1.2727982,2.3474739,0.24137834
87781,2.7482598,2.2245088,0.33253577
87782,1.82783,2.5040734,0.23880635
87783,2.7542083,2.2690628,0.3644562
87784,1.8451272,2.4872885,0.2882538
87785,2.6883676,2.3945844,0.5689429
87786,2.7400477,2.2541168,0.36537418
87787,1.4901339,2.411954,0.54425025
87788,2.7565045,2.2801175,0.31429756
87789,1.8127807,2.527536,0.21406908
87790,2.7117705,2.3982403,0.5158185
87791,1.2745069,2.3379943,0.3475409
87792,2.7674627,2.2781007,0.24450327
87793,1.8367425,2.526699,0.22321644
87794,1.2688967,2.3312175,0.3073782
87795,2.7464607,2.2918663,0.31747213
87796,1.8508477,2.4870675,0.32762644
87797,2.7102787,2.3999703,0.5038898
87798,1.2811172,2.3475616,0.30942374
87799,2.8834887,2.4542615,0.27072066
87800,1.8272271,2.542863,0.21237956
87801,1.3079836,2.33406,0.37909585
87802,2.9093447,2.4669356,0.18046716
87803,1.8521745,2.4436631,0.25708297
87804,2.710821,2.428649,0.544791
87805,1.2884173,2.3109844,0.3405841
87806,2.8877342,2.4336865,0.17042075
87807,1.8354942,2.5302007,0.209273
87808,1.2861854,2.3195624,0.33805448
87809,2.8624926,2.4345229,0.163992
87810,1.8060036,2.5004506,0.17961708
87811,2.723521,2.4170787,0.52455413
87812,1.2273675,2.33604,0.29169965
87813,2.914356,2.4451628,0.09615173
87814,1.8170651,2.4929965,0.27121282
87815,1.2663575,2.2906744,0.25714684
87816,2.809268,2.3057213,0.16798165
87817,1.8010929,2.5055428,0.21048285
87818,2.7225764,2.4235213,0.45909548
87819,1.2959679,2.3268046,0.3451679
87820,2.7551615,2.2461047,0.20409778
87821,1.802964,2.4748344,0.23634146
87822,1.2594447,2.3379235,0.26885292
87823,2.8629768,2.344536,0.35136312
87824,1.793145,2.4570854,0.25358123
87825,2.7135615,2.3985934,0.56364214
87826,1.2593856,2.3322418,0.28132638
87827,2.8870301,2.3900118,0.19528918
87828,1.8102045,2.4358468,0.2687779
87829,1.287719,2.335113,0.28910694
87830,2.93693,2.5161717,0.53882986
87831,2.714046,2.374201,0.525837
87832,1.272701,2.3568997,0.27678224
87833,2.9463048,2.53626,0.41628247
87834,1.8286803,2.472932,0.26225734
87835,1.2746344,2.3453858,0.29085183
87836,2.9696512,2.4873416,0.57075405
87837,1.8255494,2.415443,0.30447903
87838,2.774556,2.3287883,0.4360888
87839,1.2564251,2.3641262,0.2607484
87840,2.86363,2.3543432,0.30060196
87841,1.8454435,2.4184349,0.28059912
87842,1.2900901,2.339337,0.29448012
87843,2.967736,2.4919217,0.597707
87844,1.8729181,2.4209137,0.2986655
87845,2.694548,2.3869858,0.48254442
87846,1.284617,2.3471274,0.32830513
87847,2.9535167,2.4885266,0.4199055
87848,1.8391255,2.427812,0.21068527
87849,1.2439209,2.3222203,0.2667051
87850,2.7399247,2.1705408,0.24758735
87851,1.8665272,2.4302902,0.25965855
87852,2.746594,2.3796887,0.4366709
87853,1.2754011,2.3497696,0.28942448
87854,2.8109324,2.2981083,0.5883764
87855,1.8597506,2.4208827,0.27212542
87856,1.2791418,2.3332987,0.36175844
87857,2.8363137,2.3783169,0.23071578
87858,1.8721042,2.4232438,0.30137533
87859,2.72439,2.4055367,0.44097218
87860,1.2781762,2.3470206,0.29948968
87861,2.8388212,2.3649137,0.27528906
87862,1.8764758,2.4544506,0.36221048
87863,1.3686303,2.2271876,0.3419338
87864,2.7337606,2.228754,0.21398231
87865,1.8857334,2.464947,0.32473406
87866,2.7114143,2.4173844,0.4557892
87867,1.2717702,2.2989936,0.3264537
87868,2.8688915,2.3441174,0.45535818
87869,1.8723253,2.4885426,0.35407957
87870,1.2720156,2.3569505,0.32136646
87871,2.7599409,2.2684073,0.26253504
87872,1.8659447,2.457233,0.22686896
87873,2.7642705,2.368755,0.47518593
87874,1.2783669,2.3210673,0.30474973
87875,2.861948,2.375769,0.40394568
87876,1.8450719,2.4638045,0.29835752
87877,1.2585708,2.350246,0.3173032
87878,2.8878813,2.3778381,0.3651412
87879,1.8590564,2.443026,0.28295434
87880,2.7232473,2.4064233,0.38457474
87881,1.2906733,2.3371544,0.30210182
87882,2.9666367,2.548484,0.21690297
87883,1.8592868,2.4098694,0.28727102
87884,1.285881,2.347123,0.36666432
87885,2.7780213,2.219742,0.20756194
87886,1.8450843,2.429267,0.26071313
87887,2.8091552,2.3200223,0.37119097
87888,1.2941402,2.3459914,0.35666835
87889,2.9331226,2.5136077,0.092124104
87890,1.8314241,2.4469142,0.29972023
87891,1.2522879,2.298216,0.29096863
87892,3.0142972,2.5856955,0.19535463
87893,1.8441262,2.4294376,0.28448147
87894,2.751234,2.3547964,0.43979952
87895,1.2428353,2.3518925,0.24952419
87896,2.8517036,2.4093502,0.32804337
87897,1.8251814,2.4253478,0.31770065
87898,1.2754362,2.3151608,0.27625486
87899,2.75202,2.2533216,0.25761256
87900,2.7707527,2.2937932,0.4268519
87901,1.2826794,2.316004,0.31373504
87902,2.7662594,2.2740083,0.18447807
87903,1.8082088,2.4114854,0.27826244
87904,1.29204,2.3358126,0.29949418
87905,2.7488701,2.2038355,0.21488167
87906,1.822035,2.4198208,0.28520805
87907,2.787632,2.3159287,0.3538626
87908,1.295262,2.3348904,0.3193999
87909,2.9203537,2.4810913,0.48691377
87910,1.8025626,2.4483042,0.32463285
87911,1.2561305,2.3630216,0.2454362
87912,2.9386342,2.4795136,0.4424297
87913,1.822311,2.3906722,0.29037225
87914,2.7290454,2.3598428,0.4232504
87915,1.2903278,2.3377604,0.29795644
87916,2.7530901,2.255361,0.2053304
87917,1.8294914,2.3802884,0.27373213
87918,1.2819209,2.3148475,0.31122127
87919,2.8378901,2.36705,0.42423618
87920,1.834211,2.4071004,0.29003638
87921,2.773753,2.332728,0.3896392
87922,1.3462666,2.250265,0.32257506
87923,1.8384446,2.4080164,0.28066644
87924,1.2851084,2.3492267,0.3164217
87925,2.948433,2.4477072,0.5749459
87926,1.8459451,2.419366,0.30047607
87927,2.7647426,2.346896,0.41980547
87928,1.2935904,2.334692,0.31942633
87929,2.956818,2.4987857,0.207571
87930,1.8452538,2.4276636,0.2650968
87931,1.2632866,2.3055806,0.27318183
87932,2.8546858,2.3879669,0.2692216
87933,1.8591536,2.395668,0.37876529
87934,2.7650106,2.3456256,0.44045365
87935,1.3099207,2.3295856,0.38559762
87936,2.7951992,2.1965122,0.24431752
87937,1.8548213,2.4415898,0.2830471
87938,1.2926513,2.34653,0.35729226
87939,2.850542,2.3917656,0.38824183
87940,1.872896,2.456098,0.31173095
87941,2.6905608,2.4258614,0.42491102
87942,1.384315,2.2034678,0.30384952
87943,2.859989,2.3382702,0.4016422
87944,1.8670036,2.4652572,0.29474467
87945,1.2817235,2.3203433,0.30487588
87946,2.8527079,2.3869314,0.15583941
87947,1.877485,2.443689,0.23597397
87948,2.7458348,2.355013,0.37623012
87949,1.2778238,2.3605707,0.33576506
87950,2.9351892,2.478173,0.5132463
87951,1.8651417,2.4772537,0.3434889
87952,1.3468628,2.2493234,0.24445401
87953,1.8489289,2.4490573,0.31268454
87954,2.74855,2.3550196,0.42070773
87955,1.2710346,2.33225,0.31567386
87956,2.9769406,2.5240593,0.52114904
87957,1.84168,2.4575946,0.2591047
87958,1.2550919,2.3523252,0.3042985
87959,2.847624,2.3699067,0.19090599
87960,1.8683574,2.4559731,0.28877681
87961,2.763944,2.345407,0.44156337
87962,1.2719927,2.3378384,0.32950363
87963,2.7953093,2.2805283,0.31083784
87964,1.8443826,2.4163597,0.26913098
87965,1.2795141,2.3494432,0.30215123
87966,1.8592596,2.4075215,0.30310622
87967,2.6993718,2.4021258,0.460553
87968,1.2778066,2.3329608,0.24600431
87969,1.8442986,2.4325962,0.2733539
87970,1.2837589,2.317717,0.31570226
87971,2.9442894,2.5382922,0.45070076
87972,1.8509383,2.4243014,0.32223743
87973,2.7039742,2.4076188,0.40381423
87974,1.2439616,2.3313513,0.30765557
87975,2.7706084,2.2829723,0.34295008
87976,1.8141564,2.4275737,0.29046318
87977,1.2818596,2.316143,0.30649737
87978,2.768751,2.2769306,0.3539128
87979,1.8131429,2.4029288,0.31049255
87980,2.7518387,2.3565807,0.4417247
87981,1.3675486,2.2505844,0.3068745
87982,2.878293,2.3748786,0.46849826
87983,1.835973,2.4040823,0.28121233
87984,1.2646747,2.303653,0.29328933
87985,2.912955,2.5041506,0.51225626
87986,1.8256582,2.4154549,0.31065094
87987,2.7105181,2.3878467,0.47214213
87988,1.2686635,2.3862503,0.26046002
87989,1.8351184,2.4347365,0.29138792
87990,1.2727938,2.3181152,0.26901707
87991,2.7878082,2.2773721,0.22612078
87992,1.8009387,2.4382188,0.3171709
87993,2.7747395,2.3255527,0.40221918
87994,1.286393,2.3398814,0.2818276
87995,2.7914906,2.2470136,0.38061026
87996,1.8450769,2.4279416,0.2785159
87997,1.3003197,2.3335726,0.33752286
87998,2.7957246,2.255614,0.25515178
87999,1.8214394,2.4569962,0.278261
88000,2.7957149,2.3323467,0.39740965
88001,1.2720553,2.3514998,0.27739763
88002,2.8623066,2.3720233,0.2733248
88003,1.8591695,2.4043403,0.30633378
88004,1.3846525,2.244063,0.3743344
88005,2.7624261,2.278233,0.20925488
88006,1.8614538,2.436107,0.31153142
88007,2.7422788,2.3435192,0.4530096
88008,1.2639247,2.3626556,0.28509894
88009,2.825982,2.376146,0.29934508
88010,1.8367279,2.4400592,0.30213284
88011,1.3035784,2.3298411,0.35940573
88012,2.7936666,2.291527,0.31793407
88013,1.8557048,2.446132,0.2978728
88014,2.740319,2.3439326,0.4577615
88015,1.2975963,2.3352327,0.3430125
88016,1.8354158,2.439974,0.3219742
88017,1.27587,2.3576527,0.3306
88018,2.76692,2.265201,0.269327
88019,1.8652852,2.4651778,0.3702578
88020,2.771019,2.2959206,0.42474106
88021,1.2763715,2.3729064,0.30413106
88022,2.8820164,2.4241176,0.2884525
88023,1.8755671,2.4921231,0.35241514
88024,1.292805,2.3326683,0.3212484
88025,2.864546,2.4138155,0.36314586
88026,1.8916711,2.4269376,0.27294606
88027,2.7731857,2.3519604,0.45557195
88028,1.2712008,2.3322423,0.3162603
88029,2.8342638,2.3599122,0.47343585
88030,1.8289202,2.3779695,0.28656575
88031,1.283489,2.3582075,0.3596907
88032,2.8462112,2.400179,0.22536784
88033,1.8446888,2.4550667,0.3076963
88034,2.805848,2.3117135,0.41946527
88035,1.2749885,2.3123379,0.27605492
88036,2.869013,2.4113345,0.3225243
88037,1.8656186,2.4164886,0.32363632
88038,1.278097,2.3439045,0.29145697
88039,2.7763498,2.2539911,0.23388381
88040,1.8718888,2.4559007,0.30576771
88041,2.7413657,2.3455462,0.43176916
88042,1.2982684,2.3383584,0.33161277
88043,1.8467242,2.48543,0.30296147
88044,1.2712501,2.3366296,0.32198253
88045,2.9456275,2.5073595,0.40606004
88046,1.8463101,2.4229507,0.27316517
88047,2.7233815,2.4071765,0.3982381
88048,1.2773877,2.32229,0.29259026
88049,2.8712523,2.4112828,0.31354168
88050,1.8314446,2.443061,0.26726785
88051,1.275566,2.3161137,0.27023324
88052,2.9480422,2.4661758,0.5719555
88053,1.8339267,2.4382815,0.29720962
88054,2.7560472,2.359793,0.46228164
88055,1.2707171,2.3295984,0.3155529
88056,2.8396769,2.4189854,0.0724722
88057,1.378435,2.2036352,0.30002475
88058,2.7568552,2.224507,0.13034134
88059,1.8380017,2.4329793,0.312523
88060,2.7370021,2.4294538,0.3566305
88061,1.2564433,2.3348105,0.2504385
88062,2.99062,2.5839727,0.32595712
88063,1.8110847,2.435285,0.28765863
88064,1.2691638,2.3369136,0.30735832
88065,2.8636284,2.3841708,0.4519876
88066,1.7988944,2.4235413,0.30487752
88067,2.7525904,2.3574967,0.42395195
88068,1.2876215,2.3400981,0.28380838
88069,2.7826917,2.2534719,0.31683114
88070,1.8222852,2.423227,0.29979834
88071,1.2623821,2.3236613,0.23230764
88072,2.8370051,2.2707887,0.3142804
88073,1.8010223,2.4202807,0.2956653
88074,2.7763283,2.3939471,0.43151805
88075,1.356043,2.2538357,0.2509109
88076,2.8901374,2.365948,0.47501808
88077,1.8243889,2.4520078,0.31273448
88078,1.2710295,2.3436444,0.22425789
88079,2.8449333,2.3995986,0.22948149
88080,1.8054116,2.4554095,0.28124124
88081,2.8181088,2.2667477,0.41483274
88082,1.2801739,2.335432,0.25518245
88083,2.8943758,2.4089227,0.3776711
88084,1.8312213,2.4426286,0.25112706
88085,2.8686855,2.400394,0.20027368
88086,1.5181947,2.3454258,0.47618374
88087,2.7249312,2.4071746,0.4116776
88088,1.2819792,2.3830647,0.16324952
88089,2.845029,2.401489,0.19163783
88090,1.8344524,2.4380488,0.2654066
88091,2.9250681,2.383075,0.40578583
88092,1.8473332,2.4593203,0.29822412
88093,2.7160146,2.4326377,0.35648024
88094,1.2604941,2.3251228,0.17121018
88095,2.8428652,2.395249,0.17403495
88096,1.8589791,2.4041138,0.29620913
88097,1.299568,2.3336768,0.20424464
88098,2.8137345,2.2778,0.33198527
88099,1.8441674,2.4539735,0.28282222
88100,2.7014399,2.4048212,0.46005163
88101,1.2661064,2.3681962,0.16662115
88102,3.0011616,2.5503075,0.2613698
88103,1.8816813,2.448159,0.28586057
88104,1.2648467,2.3351715,0.15508991
88105,1.8735313,2.4453232,0.31748247
88106,2.7431781,2.3469248,0.3875144
88107,1.2729396,2.3338354,0.1621796
88108,2.84717,2.3662968,0.21484335
88109,1.815332,2.3945088,0.27891162
88110,1.2771661,2.3614755,0.21425979
88111,2.9437113,2.528208,0.367319
88112,2.7660034,2.3771963,0.43173686
88113,1.3127477,2.3249507,0.2538762
88114,2.8679757,2.3965588,0.21168654
88115,1.8703266,2.4230347,0.3083077
88116,1.2982403,2.340323,0.24497415
88117,2.9674366,2.5015283,0.49568734
88118,1.8695179,2.4563246,0.30840406
88119,2.7643676,2.3689973,0.5044377
88120,1.2871362,2.3153868,0.18722242
88121,2.8512745,2.3555236,0.46750554
88122,1.8624212,2.4415364,0.32439092
88123,1.2872711,2.345099,0.19454828
88124,2.8306866,2.2713902,0.26739243
88125,1.8544877,2.4773138,0.2586798
88126,2.767504,2.3501425,0.39142698
88127,1.2672647,2.3511534,0.22714442
88128,1.8665062,2.412977,0.31097576
88129,1.2761043,2.388088,0.16349494
88130,2.8264022,2.3086424,0.2691142
88131,1.8557537,2.4446805,0.26129818
88132,2.7944202,2.2983289,0.38770714
88133,1.2550688,2.3636572,0.21550065
88134,2.8101065,2.2772975,0.3134699
88135,1.8460486,2.4251554,0.27766535
88136,1.2745415,2.3259976,0.1896775
88137,2.9003735,2.436885,0.27389747
88138,1.8427112,2.4274194,0.2548839
88139,2.7193902,2.3955855,0.44350946
88140,1.274606,2.3317955,0.19414778
88141,2.9172537,2.394188,0.31645572
88142,1.8123971,2.4356527,0.2855555
88143,1.3071237,2.326768,0.2413075
88144,1.8201673,2.4557614,0.27591324
88145,2.7548482,2.390826,0.4433302
88146,1.245831,2.3323383,0.05859129
88147,2.8026772,2.2659123,0.37979716
88148,1.8165729,2.4275405,0.22407682
88149,1.3127452,2.327211,0.25457218
88150,1.7987016,2.4234567,0.27821076
88151,2.7424705,2.3771293,0.4050926
88152,1.2887298,2.3431106,0.20543611
88153,2.8036375,2.2700121,0.34084672
88154,1.8335005,2.4357815,0.25123212
88155,1.2753028,2.35936,0.18576178
88156,2.8867764,2.3626804,0.48215872
88157,1.8335825,2.4071927,0.3362527
88158,2.7438717,2.3746426,0.45085272
88159,1.2857486,2.3529088,0.23427182
88160,2.8832142,2.3781102,0.35928681
88161,1.8286341,2.4150453,0.33051234
88162,1.2617016,2.3551672,0.19690016
88163,2.81863,2.2868435,0.27996042
88164,1.8206764,2.4238377,0.2669338
88165,2.7944314,2.2728646,0.3607761
88166,1.2626393,2.3786879,0.18546495
88167,2.889586,2.3440979,0.45026663
88168,1.85323,2.4119499,0.2841585
88169,1.2656503,2.3403196,0.19182213
88170,2.865989,2.3568716,0.23822667
88171,1.8464292,2.4237978,0.2744375
88172,2.7557874,2.328163,0.36580485
88173,1.2723099,2.3387268,0.2187116
88174,2.8462174,2.3648622,0.23161663
88175,1.8601656,2.4402947,0.30854365
88176,1.2723225,2.3388505,0.21571241
88177,2.9465017,2.4844084,0.50105643
