tBodyAcc-mean-X,tBodyAcc-mean-Y,tBodyAcc-mean-Z,tBodyAcc-std-X,tBodyAcc-std-Y,tBodyAcc-std-Z
2.8027973e-001,-1.71E-02,-1.07E-01,-9.93E-01,-9.94E-01,-9.93E-01
2.7674567e-001,-1.70E-02,-1.07E-01,-9.91E-01,-9.94E-01,-9.95E-01
2.7540246e-001,-1.71E-02,-1.09E-01,-9.93E-01,-9.95E-01,-9.94E-01
2.4818267e-001,-1.60E-02,-1.27E-01,-7.64E-01,-8.25E-01,-8.57E-01
3.2243582e-001,-1.26E-02,-1.12E-01,-9.29E-01,-9.80E-01,-9.57E-01
2.4848044e-001,-1.81E-02,-1.02E-01,-9.84E-01,-9.91E-01,-9.87E-01
2.7835424e-001,-1.63E-02,-1.11E-01,-9.85E-01,-9.89E-01,-9.91E-01
2.7721706e-001,-1.72E-02,-1.09E-01,-9.86E-01,-9.87E-01,-9.89E-01
2.6835308e-001,-1.68E-02,-1.10E-01,-9.92E-01,-9.90E-01,-9.91E-01
2.7388690e-001,-1.51E-02,-1.09E-01,-9.95E-01,-9.90E-01,-9.90E-01
2.7751354e-001,-1.61E-02,-1.08E-01,-9.94E-01,-9.88E-01,-9.89E-01
2.7331899e-001,-1.85E-02,-1.06E-01,-9.93E-01,-9.89E-01,-9.92E-01
2.7534849e-001,-1.90E-02,-1.05E-01,-9.93E-01,-9.88E-01,-9.90E-01
2.7531603e-001,-1.86E-02,-1.07E-01,-9.95E-01,-9.90E-01,-9.91E-01
2.7498125e-001,-1.70E-02,-1.08E-01,-9.93E-01,-9.93E-01,-9.94E-01
2.7517079e-001,-1.67E-02,-1.09E-01,-9.91E-01,-9.93E-01,-9.97E-01
2.7501577e-001,-1.67E-02,-1.06E-01,-9.93E-01,-9.87E-01,-9.94E-01
2.7907113e-001,-1.74E-02,-1.09E-01,-9.93E-01,-9.87E-01,-9.92E-01
2.8031625e-001,-1.80E-02,-1.08E-01,-9.94E-01,-9.93E-01,-9.94E-01
2.7731469e-001,-1.70E-02,-1.08E-01,-9.94E-01,-9.94E-01,-9.93E-01
2.7295309e-001,-1.70E-02,-1.09E-01,-9.95E-01,-9.96E-01,-9.94E-01
2.7369984e-001,-1.25E-02,-1.15E-01,-9.84E-01,-9.71E-01,-9.81E-01
2.6216154e-001,-1.94E-03,-1.09E-01,-3.81E-01,-3.22E-01,-2.54E-01
2.8798399e-001,-1.18E-02,-1.31E-01,-2.68E-01,-2.11E-01,-2.37E-01
2.5423798e-001,-2.14E-02,-1.21E-01,-2.76E-01,-1.66E-01,-2.93E-01
2.7013405e-001,-9.19E-03,-8.92E-02,-3.29E-01,-1.63E-01,-3.15E-01
3.5643891e-001,-8.40E-03,-1.32E-01,-3.31E-01,-1.42E-01,-2.59E-01
2.1506183e-001,-2.32E-02,-1.36E-01,-2.78E-01,-1.85E-01,-2.64E-01
2.6735217e-001,-7.33E-03,-6.67E-02,-2.82E-01,-2.28E-01,-3.35E-01
3.6431548e-001,-2.43E-02,-8.32E-02,-3.61E-01,-1.27E-01,-3.13E-01
2.5068005e-001,-4.00E-02,-1.16E-01,-3.48E-01,-1.41E-01,-3.16E-01
2.2636149e-001,-4.69E-03,-1.11E-01,-3.65E-01,-1.59E-01,-3.42E-01
3.0157039e-001,-8.37E-04,-1.12E-01,-3.69E-01,-1.34E-01,-3.05E-01
2.7210781e-001,-1.24E-02,-1.14E-01,-2.95E-01,-2.16E-01,-3.18E-01
2.6346967e-001,-1.41E-02,-9.48E-02,-2.97E-01,-1.96E-01,-3.18E-01
3.4742935e-001,-2.77E-02,-1.08E-01,-3.48E-01,-1.28E-01,-2.80E-01
2.9204697e-001,2.6883359e-003,-1.47E-01,-3.59E-01,-2.67E-01,-2.53E-01
2.3098736e-001,8.8719087e-003,-1.47E-01,-2.98E-01,-2.74E-01,-2.86E-01
3.2990992e-001,-3.30E-02,-8.06E-02,-2.73E-01,-2.56E-01,-2.67E-01
3.0100935e-001,-3.95E-02,-1.24E-01,-3.06E-01,-2.04E-01,-3.05E-01
1.8402799e-001,5.6129351e-006,-1.05E-01,-3.48E-01,-2.41E-01,-3.48E-01
2.9131635e-001,-1.07E-03,-7.25E-02,-3.37E-01,-2.79E-01,-3.03E-01
3.7597769e-001,-1.42E-03,-1.04E-01,-3.60E-01,-1.79E-01,-2.40E-01
2.1843518e-001,-6.54E-03,-1.07E-01,-3.29E-01,-1.60E-01,-2.51E-01
2.4560818e-001,-2.42E-02,-7.71E-02,-2.85E-01,-2.16E-01,-2.83E-01
3.4842299e-001,-3.58E-02,-1.23E-01,-3.24E-01,-1.61E-01,-2.94E-01
2.4139679e-001,-3.91E-02,-1.56E-01,-3.92E-01,-1.51E-01,-3.40E-01
2.1905113e-001,1.2745114e-002,-9.02E-02,-4.38E-01,-1.93E-01,-3.95E-01
3.1454613e-001,3.0913283e-003,-7.96E-02,-4.44E-01,-1.51E-01,-2.91E-01
3.3767432e-001,-2.79E-02,-1.20E-01,-3.91E-01,-1.55E-01,-2.31E-01
4.1366714e-001,3.2161517e-003,-9.57E-02,2.3397801e-001,-1.82E-01,-4.30E-01
1.5172996e-001,2.5405834e-002,-6.16E-02,8.2140060e-002,-2.54E-01,-5.01E-01
3.5549728e-001,-3.87E-02,-1.41E-01,1.3004106e-001,-2.29E-02,-3.02E-01
3.1877287e-001,-2.48E-02,-1.06E-01,1.8521243e-001,-4.15E-02,-2.44E-01
1.5560717e-001,-1.96E-03,-1.05E-01,1.0141087e-001,-1.28E-01,-3.51E-01
3.4723761e-001,-3.95E-02,-1.64E-01,2.0064339e-001,-9.49E-02,-3.56E-01
3.4370306e-001,-4.61E-03,-6.90E-02,3.2560615e-001,-2.07E-01,-3.85E-01
4.0185839e-001,2.8293813e-002,-6.40E-02,3.8310649e-001,-1.93E-01,-3.07E-01
2.4177764e-001,8.5681469e-003,-1.47E-01,2.3670597e-001,-1.31E-01,-2.86E-01
2.9865265e-001,-3.60E-02,-1.89E-01,2.4514634e-001,-2.71E-03,-2.09E-01
2.4398268e-001,-6.36E-03,-9.32E-02,3.2603524e-001,8.6549073e-002,-1.98E-01
2.7970006e-001,-4.40E-03,-1.10E-01,3.5908130e-001,1.1990876e-001,-1.78E-01
2.5284446e-001,-4.08E-02,-1.24E-01,4.5635820e-001,-3.45E-02,-2.85E-01
3.2774960e-001,1.2944619e-002,-1.03E-01,4.5010604e-001,-1.64E-01,-3.88E-01
3.2994938e-001,-3.05E-02,-8.61E-02,2.7311966e-001,-5.92E-02,-2.88E-01
2.4671630e-001,9.3872096e-003,-1.27E-01,1.3206084e-001,-2.45E-01,-4.25E-01
3.5955772e-001,-2.01E-02,-1.52E-01,7.6536295e-002,-1.78E-01,-3.77E-01
3.2934162e-001,-2.32E-02,-1.28E-01,1.6169972e-001,-2.23E-01,-3.92E-01
2.9116254e-001,-1.84E-02,-1.12E-01,1.1597439e-001,4.1659866e-002,-2.86E-01
1.2351270e-001,-1.72E-02,-1.16E-01,5.0227909e-002,4.6270073e-002,-3.20E-01
2.4804325e-001,1.3136639e-003,-8.45E-02,1.8626406e-001,-3.14E-01,-4.81E-01
4.1037932e-001,-2.46E-02,-1.13E-01,2.1916339e-001,-3.18E-01,-4.90E-01
2.9414738e-001,-6.41E-02,-2.33E-01,-2.04E-01,-8.28E-02,-2.48E-01
2.5194232e-001,-3.17E-02,-8.26E-02,-2.60E-01,-1.25E-01,-3.05E-01
2.3453128e-001,-1.56E-03,-1.15E-01,-2.80E-01,-6.89E-02,-2.77E-01
2.0000373e-001,1.3893948e-003,-7.78E-02,-2.91E-01,-5.47E-02,-2.85E-01
2.1263153e-001,-1.22E-02,-3.47E-02,-3.01E-01,-1.15E-01,-3.55E-01
2.8311619e-001,-2.88E-02,-1.16E-01,-2.97E-01,-8.55E-02,-2.42E-01
3.2768790e-001,-3.89E-02,-1.10E-01,-2.67E-01,-1.40E-01,-2.34E-01
3.1602965e-001,-3.90E-02,-4.78E-02,-2.36E-01,-1.88E-01,-3.79E-01
1.8773885e-001,-6.99E-02,-1.79E-01,-2.37E-01,-7.11E-02,-3.20E-01
3.1913102e-001,-8.36E-03,-1.14E-01,-2.49E-01,-1.74E-01,-3.10E-01
2.9160544e-001,-2.30E-02,-9.94E-02,-2.74E-01,-1.10E-01,-3.11E-01
2.8805857e-001,-6.07E-03,-1.23E-01,-2.62E-01,-9.08E-02,-2.26E-01
3.4255579e-001,5.1841384e-003,-1.17E-01,-2.53E-01,-1.17E-01,-2.14E-01
2.6843012e-001,-1.93E-02,-1.03E-01,-2.97E-01,-7.68E-02,-2.65E-01
2.9747686e-001,-2.04E-02,-1.31E-01,-2.60E-01,-1.41E-01,-3.30E-01
3.4321559e-001,-3.84E-02,-1.18E-01,-2.35E-01,-1.91E-01,-3.42E-01
2.7028272e-001,-3.76E-02,-1.28E-01,-2.52E-01,-1.58E-01,-3.63E-01
2.4637280e-001,-7.74E-02,-1.69E-01,-2.28E-01,-9.65E-02,-2.85E-01
3.6966723e-001,-4.56E-02,-1.61E-01,-2.45E-01,-1.50E-01,-2.36E-01
3.1422441e-001,-1.99E-02,-1.36E-01,-2.34E-01,-1.53E-01,-2.77E-01
2.7040931e-001,-1.02E-02,-1.01E-01,-2.27E-01,-7.42E-02,-3.14E-01
2.5436443e-001,-7.47E-03,-6.95E-02,-2.68E-01,-1.40E-01,-3.45E-01
2.1474652e-001,-1.41E-02,-7.79E-02,-2.44E-01,-1.20E-01,-2.86E-01
2.5560118e-001,-2.19E-02,-1.00E-01,-1.93E-01,-1.13E-01,-2.32E-01
2.6642111e-001,-9.44E-03,-8.08E-02,-2.67E-01,-1.88E-01,-2.53E-01
2.8317117e-001,-2.03E-02,-2.07E-01,-9.77E-01,-8.26E-01,-8.65E-01
2.8162877e-001,-2.11E-02,-1.32E-01,-9.87E-01,-8.85E-01,-9.51E-01
2.7607667e-001,-2.71E-02,-1.16E-01,-9.92E-01,-9.70E-01,-9.79E-01
2.7610493e-001,-2.02E-02,-1.19E-01,-9.98E-01,-9.93E-01,-9.89E-01
2.7841812e-001,-1.63E-02,-1.16E-01,-9.97E-01,-9.86E-01,-9.80E-01
2.8067849e-001,-1.26E-02,-1.01E-01,-9.97E-01,-9.85E-01,-9.76E-01
2.7836107e-001,-1.57E-02,-9.90E-02,-9.96E-01,-9.84E-01,-9.81E-01
2.7651666e-001,-1.68E-02,-1.06E-01,-9.95E-01,-9.87E-01,-9.88E-01
2.7827448e-001,-1.40E-02,-1.06E-01,-9.96E-01,-9.90E-01,-9.96E-01
2.7644277e-001,-1.62E-02,-1.07E-01,-9.97E-01,-9.80E-01,-9.93E-01
2.7711575e-001,-2.27E-02,-1.22E-01,-9.97E-01,-9.80E-01,-9.79E-01
2.8005249e-001,-1.71E-02,-1.16E-01,-9.96E-01,-9.79E-01,-9.64E-01
2.7737757e-001,-1.33E-02,-1.04E-01,-9.97E-01,-9.87E-01,-9.73E-01
2.7731838e-001,-1.68E-02,-1.09E-01,-9.96E-01,-9.90E-01,-9.78E-01
2.7856220e-001,-1.50E-02,-1.01E-01,-9.96E-01,-9.89E-01,-9.83E-01
2.7717515e-001,-1.68E-02,-1.01E-01,-9.96E-01,-9.88E-01,-9.90E-01
2.7643007e-001,-1.59E-02,-1.07E-01,-9.96E-01,-9.88E-01,-9.91E-01
2.7748008e-001,-1.71E-02,-1.18E-01,-9.96E-01,-9.84E-01,-9.90E-01
2.7694780e-001,-2.50E-02,-1.27E-01,-9.97E-01,-9.85E-01,-9.90E-01
2.7546687e-001,-2.18E-02,-1.20E-01,-9.97E-01,-9.82E-01,-9.86E-01
2.7725269e-001,-1.58E-02,-1.09E-01,-9.98E-01,-9.92E-01,-9.91E-01
2.7764167e-001,-1.69E-02,-9.74E-02,-9.98E-01,-9.92E-01,-9.77E-01
2.7752978e-001,-2.07E-02,-1.06E-01,-9.97E-01,-9.70E-01,-9.67E-01
2.7586268e-001,-2.07E-02,-1.05E-01,-9.95E-01,-9.55E-01,-9.53E-01
2.7864816e-001,-1.35E-02,-1.01E-01,-9.95E-01,-9.63E-01,-9.55E-01
3.7536869e-001,4.9797742e-002,3.8440156e-002,-9.33E-01,-7.42E-01,-7.30E-01
2.7879214e-001,2.4725148e-002,-1.50E-01,-9.68E-01,-7.96E-01,-8.80E-01
2.7358657e-001,-1.74E-02,-1.33E-01,-9.46E-01,-6.57E-01,-7.60E-01
2.7443779e-001,-6.54E-02,-1.25E-01,-9.50E-01,-7.51E-01,-7.71E-01
2.7358798e-001,-3.04E-02,-1.49E-01,-9.92E-01,-9.29E-01,-9.29E-01
2.7693548e-001,-1.11E-02,-1.07E-01,-9.96E-01,-9.80E-01,-9.92E-01
2.7972554e-001,-1.04E-02,-9.97E-02,-9.96E-01,-9.85E-01,-9.92E-01
2.8089425e-001,-9.08E-03,-1.01E-01,-9.90E-01,-9.39E-01,-9.42E-01
2.8142127e-001,-7.32E-03,-8.97E-02,-9.88E-01,-9.16E-01,-9.34E-01
2.8059011e-001,-1.06E-02,-9.40E-02,-9.90E-01,-9.37E-01,-9.65E-01
2.7903118e-001,-1.91E-02,-1.09E-01,-9.92E-01,-9.73E-01,-9.84E-01
2.7622203e-001,-1.88E-02,-1.05E-01,-9.97E-01,-9.71E-01,-9.89E-01
2.7631656e-001,-1.54E-02,-1.05E-01,-9.96E-01,-9.62E-01,-9.84E-01
2.7656049e-001,-1.81E-02,-1.09E-01,-9.96E-01,-9.69E-01,-9.82E-01
2.7773860e-001,-1.66E-02,-1.05E-01,-9.95E-01,-9.57E-01,-9.83E-01
2.7699358e-001,-1.89E-02,-1.09E-01,-9.93E-01,-9.48E-01,-9.78E-01
2.7116707e-001,-3.35E-02,-1.29E-01,-9.84E-01,-8.24E-01,-9.55E-01
2.7137600e-001,-3.43E-02,-1.28E-01,-9.85E-01,-8.27E-01,-9.53E-01
2.7569941e-001,-2.21E-02,-1.19E-01,-9.95E-01,-9.82E-01,-9.87E-01
1.3349790e-001,4.0649177e-002,3.9049939e-002,-8.90E-01,-6.87E-01,-5.92E-01
2.8731527e-001,-2.41E-02,-1.21E-01,-9.91E-01,-9.70E-01,-9.67E-01
2.7919461e-001,-1.57E-02,-1.02E-01,-9.93E-01,-9.88E-01,-9.82E-01
2.6831417e-001,-1.54E-02,-9.74E-02,-9.96E-01,-9.94E-01,-9.90E-01
2.7434336e-001,-1.70E-02,-1.08E-01,-9.96E-01,-9.96E-01,-9.82E-01
2.7712611e-001,-1.70E-02,-1.05E-01,-9.97E-01,-9.95E-01,-9.77E-01
2.7238164e-001,-1.47E-02,-1.00E-01,-9.96E-01,-9.93E-01,-9.84E-01
2.8755285e-001,-1.83E-02,-1.23E-01,-9.90E-01,-9.90E-01,-9.78E-01
2.9328332e-001,-2.09E-02,-1.25E-01,-9.93E-01,-9.95E-01,-9.75E-01
2.7921470e-001,-1.75E-02,-1.11E-01,-9.96E-01,-9.95E-01,-9.85E-01
2.7427993e-001,-1.61E-02,-1.06E-01,-9.99E-01,-9.96E-01,-9.90E-01
2.7097769e-001,-1.63E-02,-1.03E-01,-9.97E-01,-9.94E-01,-9.90E-01
2.7286072e-001,-1.57E-02,-1.00E-01,-9.95E-01,-9.93E-01,-9.94E-01
2.8132654e-001,-1.79E-02,-1.07E-01,-9.95E-01,-9.90E-01,-9.86E-01
2.8013289e-001,-1.89E-02,-1.13E-01,-9.96E-01,-9.91E-01,-9.87E-01
2.7692481e-001,-1.64E-02,-1.14E-01,-9.94E-01,-9.85E-01,-9.88E-01
2.9750870e-001,-3.40E-02,-1.35E-01,-9.65E-01,-9.15E-01,-9.52E-01
2.8889404e-001,-1.75E-02,-1.13E-01,-9.87E-01,-9.78E-01,-9.67E-01
2.7083774e-001,-1.30E-02,-9.76E-02,-9.96E-01,-9.86E-01,-9.76E-01
2.7743094e-001,-1.56E-02,-1.07E-01,-9.96E-01,-9.82E-01,-9.71E-01
2.7802878e-001,-1.57E-02,-1.09E-01,-9.93E-01,-9.76E-01,-9.71E-01
2.7670029e-001,-1.67E-02,-1.09E-01,-9.88E-01,-9.77E-01,-9.71E-01
2.7222117e-001,-1.19E-02,-9.95E-02,-9.69E-01,-9.65E-01,-9.42E-01
2.7626812e-001,-1.32E-02,-9.27E-02,-9.69E-01,-9.53E-01,-9.45E-01
2.8239030e-001,-2.10E-02,-1.07E-01,-9.90E-01,-9.71E-01,-9.77E-01
2.7602984e-001,-1.70E-02,-1.05E-01,-9.96E-01,-9.83E-01,-9.93E-01
2.7855783e-001,-1.94E-02,-1.12E-01,-9.96E-01,-9.77E-01,-9.65E-01
2.7849184e-001,-1.73E-02,-1.02E-01,-9.96E-01,-9.81E-01,-9.55E-01
2.7690169e-001,-1.76E-02,-1.02E-01,-9.96E-01,-9.85E-01,-9.68E-01
2.7676607e-001,-1.72E-02,-1.10E-01,-9.95E-01,-9.84E-01,-9.79E-01
2.7859164e-001,-1.69E-02,-1.10E-01,-9.96E-01,-9.86E-01,-9.80E-01
2.7813590e-001,-1.85E-02,-1.06E-01,-9.95E-01,-9.90E-01,-9.76E-01
2.7431776e-001,-1.75E-02,-9.21E-02,-9.95E-01,-9.87E-01,-9.79E-01
4.7205977e-001,-3.87E-02,-1.27E-01,-8.85E-01,-9.06E-01,-9.11E-01
2.6899863e-001,-1.58E-02,-9.25E-02,-9.57E-01,-9.89E-01,-9.87E-01
2.6752455e-001,-1.77E-02,-1.08E-01,-9.76E-01,-9.90E-01,-9.92E-01
2.8685026e-001,-1.68E-02,-1.10E-01,-9.87E-01,-9.92E-01,-9.93E-01
2.7439127e-001,-1.65E-02,-1.06E-01,-9.90E-01,-9.92E-01,-9.91E-01
2.7297700e-001,-1.80E-02,-1.08E-01,-9.88E-01,-9.90E-01,-9.90E-01
2.5980406e-001,-1.97E-02,-1.09E-01,-9.85E-01,-9.91E-01,-9.91E-01
2.6929734e-001,-1.68E-02,-1.09E-01,-9.82E-01,-9.91E-01,-9.92E-01
2.7932059e-001,-1.68E-02,-1.07E-01,-9.87E-01,-9.92E-01,-9.94E-01
2.7806573e-001,-1.74E-02,-1.06E-01,-9.87E-01,-9.92E-01,-9.94E-01
2.7434638e-001,-1.74E-02,-1.10E-01,-9.87E-01,-9.94E-01,-9.98E-01
2.7393067e-001,-1.79E-02,-1.09E-01,-9.88E-01,-9.94E-01,-9.95E-01
2.7237982e-001,-1.78E-02,-1.07E-01,-9.89E-01,-9.94E-01,-9.93E-01
2.7724746e-001,-1.60E-02,-1.08E-01,-9.88E-01,-9.92E-01,-9.89E-01
2.7701289e-001,-1.73E-02,-1.08E-01,-9.88E-01,-9.89E-01,-9.90E-01
2.7838905e-001,-1.72E-02,-1.10E-01,-9.87E-01,-9.88E-01,-9.96E-01
2.7529224e-001,-1.70E-02,-1.10E-01,-9.82E-01,-9.86E-01,-9.92E-01
2.8056994e-001,-1.64E-02,-1.12E-01,-9.80E-01,-9.85E-01,-9.92E-01
2.8180488e-001,-1.59E-02,-1.10E-01,-9.79E-01,-9.84E-01,-9.81E-01
2.5316801e-001,-1.96E-02,-1.03E-01,-9.82E-01,-9.82E-01,-9.81E-01
2.7243224e-001,-1.81E-02,-1.07E-01,-9.80E-01,-9.86E-01,-9.90E-01
2.8528539e-001,-1.73E-02,-1.10E-01,-9.87E-01,-9.89E-01,-9.91E-01
2.6421182e-001,-1.92E-02,-1.06E-01,-9.79E-01,-9.75E-01,-9.83E-01
2.2832520e-001,-3.00E-02,-1.02E-01,-8.38E-01,-8.93E-01,-9.22E-01
1.6608325e-001,-2.41E-02,-8.89E-02,-9.55E-01,-9.85E-01,-9.79E-01
2.5380831e-001,-2.22E-02,-1.06E-01,-9.83E-01,-9.83E-01,-9.91E-01
2.9625400e-001,-1.33E-02,-1.11E-01,-9.79E-01,-9.79E-01,-9.92E-01
2.7380443e-001,-1.60E-02,-1.11E-01,-9.68E-01,-9.77E-01,-9.93E-01
2.6162861e-001,-1.96E-02,-1.09E-01,-9.74E-01,-9.85E-01,-9.96E-01
2.7395632e-001,-1.89E-02,-1.05E-01,-9.78E-01,-9.87E-01,-9.96E-01
2.7896786e-001,-1.75E-02,-1.08E-01,-9.80E-01,-9.86E-01,-9.87E-01
2.8116253e-001,-1.65E-02,-1.10E-01,-9.82E-01,-9.85E-01,-9.88E-01
2.7242980e-001,-1.78E-02,-1.06E-01,-9.87E-01,-9.87E-01,-9.91E-01
2.7009168e-001,-1.76E-02,-1.09E-01,-9.86E-01,-9.87E-01,-9.90E-01
2.7718464e-001,-1.78E-02,-1.08E-01,-9.80E-01,-9.89E-01,-9.94E-01
2.7722348e-001,-1.74E-02,-1.08E-01,-9.79E-01,-9.89E-01,-9.94E-01
2.7391910e-001,-1.63E-02,-1.12E-01,-9.80E-01,-9.88E-01,-9.88E-01
2.7647861e-001,-1.72E-02,-1.09E-01,-9.83E-01,-9.88E-01,-9.87E-01
2.6529337e-001,-5.00E-02,-1.82E-01,-3.74E-01,-2.79E-01,-3.76E-01
2.7165139e-001,-1.57E-02,-1.44E-01,-3.51E-01,-2.32E-01,-3.25E-01
2.1197591e-001,8.1482373e-003,-9.41E-02,-2.73E-01,-2.08E-01,-3.11E-01
3.2963454e-001,-2.67E-02,-9.09E-02,-2.35E-01,-1.93E-01,-2.28E-01
3.2807861e-001,-4.62E-02,-1.42E-01,-2.93E-01,-1.77E-01,-2.34E-01
1.7210030e-001,-1.11E-02,-1.24E-01,-3.43E-01,-1.87E-01,-2.89E-01
2.7004613e-001,9.2877670e-003,-8.02E-02,-3.40E-01,-1.92E-01,-3.36E-01
3.5396257e-001,-1.52E-02,-1.34E-01,-3.60E-01,-1.56E-01,-2.82E-01
2.6085696e-001,-2.31E-02,-1.12E-01,-3.72E-01,-1.55E-01,-3.09E-01
2.7033420e-001,-6.47E-03,-7.57E-02,-3.67E-01,-2.30E-01,-3.40E-01
3.1764248e-001,-3.10E-02,-1.25E-01,-3.37E-01,-2.03E-01,-2.54E-01
2.6068879e-001,-4.86E-02,-1.39E-01,-3.52E-01,-1.63E-01,-2.29E-01
2.2588598e-001,-1.72E-03,-1.03E-01,-3.83E-01,-1.70E-01,-3.04E-01
2.8888446e-001,3.5165365e-004,-8.20E-02,-3.89E-01,-1.97E-01,-3.75E-01
2.5225725e-001,-5.07E-02,-1.83E-01,-3.57E-01,-2.47E-01,-3.38E-01
2.4377865e-001,-6.49E-03,-1.58E-01,-3.74E-01,-2.11E-01,-3.05E-01
1.7466861e-001,-8.34E-03,-1.12E-01,-4.00E-01,-2.31E-01,-3.26E-01
3.0442197e-001,-3.43E-02,-1.06E-01,-3.37E-01,-2.16E-01,-2.83E-01
3.5345916e-001,-4.09E-02,-9.09E-02,-3.16E-01,-1.75E-01,-2.85E-01
2.3227775e-001,-5.93E-03,-9.78E-02,-3.87E-01,-1.75E-01,-3.03E-01
2.8594670e-001,1.0727029e-002,-9.86E-02,-3.95E-01,-2.08E-01,-2.88E-01
3.3013023e-001,-9.69E-03,-1.30E-01,-3.99E-01,-1.55E-01,-2.47E-01
2.4822045e-001,-2.49E-02,-1.29E-01,-3.88E-01,-1.38E-01,-2.95E-01
2.3401302e-001,-2.31E-02,-6.44E-02,-3.86E-01,-1.55E-01,-3.74E-01
3.2232006e-001,-1.44E-02,-1.11E-01,-3.34E-01,-1.38E-01,-2.96E-01
2.7144028e-001,-3.05E-02,-1.64E-01,-3.41E-01,-1.33E-01,-2.85E-01
2.0636437e-001,-2.50E-02,-1.10E-01,-4.09E-01,-7.48E-02,-3.22E-01
3.0293334e-001,-1.08E-02,-8.22E-02,-4.13E-01,-1.05E-01,-3.11E-01
3.2143808e-001,-2.81E-02,-1.09E-01,-4.47E-01,-1.67E-01,-2.61E-01
3.1205089e-001,-1.19E-03,-1.17E-01,3.3857873e-002,-1.90E-01,-2.63E-01
4.0105543e-001,-1.25E-02,-1.24E-01,6.3664921e-002,-1.74E-01,-2.23E-01
3.9599392e-001,-3.58E-02,-1.48E-01,3.2051233e-002,-1.08E-03,-2.07E-01
1.9282696e-001,-5.86E-02,-1.46E-01,6.8238007e-002,-2.37E-02,-1.90E-01
2.6596172e-001,-1.84E-02,-1.29E-01,6.6316197e-002,5.5981013e-002,-2.00E-01
1.8511461e-001,-1.62E-02,-1.02E-01,1.2034475e-001,5.2303427e-002,-1.68E-01
2.7666952e-001,-1.77E-02,-7.64E-02,2.7676531e-001,-1.57E-01,-1.55E-01
4.2295371e-001,3.4806067e-003,-8.70E-02,2.4849690e-001,-9.78E-02,-3.03E-01
3.1602689e-001,-4.80E-02,-1.13E-01,2.9777422e-001,-1.37E-01,-2.12E-01
1.6168791e-001,-1.58E-02,-8.09E-02,1.7015627e-001,-1.07E-01,-2.01E-01
2.6374523e-001,-4.78E-02,-1.30E-01,8.6495917e-002,1.0999518e-001,-1.25E-02
3.5759067e-001,-4.15E-02,-1.72E-01,2.3071521e-001,7.0848087e-002,7.9629749e-002
3.3525625e-001,1.9097971e-002,-5.58E-02,8.0347280e-002,9.6305268e-002,-1.37E-01
1.8928225e-001,-2.23E-02,-7.09E-02,-4.50E-02,5.1003060e-002,-1.35E-01
3.7412480e-001,-2.11E-02,-1.61E-01,1.9073777e-001,-2.41E-01,-8.68E-02
2.5660059e-001,1.3215915e-002,-1.45E-01,1.8163313e-001,-1.99E-01,-2.13E-01
3.5462854e-001,1.7334938e-002,-6.18E-02,7.4473454e-002,-2.19E-01,-2.80E-02
3.8032185e-001,-9.92E-03,-1.73E-01,1.2537819e-001,-1.60E-01,-4.86E-02
3.0230297e-001,-4.37E-03,-1.71E-01,7.5704461e-002,5.8409040e-003,-6.46E-02
1.6007475e-001,-1.04E-02,-1.09E-01,1.1830033e-001,2.0899148e-002,-4.99E-02
2.6881092e-001,-1.68E-02,-9.00E-03,-1.10E-01,-3.44E-01,-1.42E-01
4.4742047e-001,-9.26E-03,-9.09E-02,4.8476382e-002,-2.23E-01,-1.21E-01
1.3267581e-001,-4.91E-02,-1.98E-01,-2.50E-01,-7.13E-02,-2.63E-01
2.7161607e-001,-4.26E-03,-1.37E-01,-2.78E-01,-5.91E-02,-1.95E-01
2.4101818e-001,-2.38E-02,-1.49E-01,-3.20E-01,3.1652081e-002,-2.00E-01
2.5426576e-001,-1.74E-02,-1.60E-01,-3.63E-01,4.4441827e-003,-1.87E-01
3.3714848e-001,1.0731961e-002,-1.45E-01,-3.40E-01,-1.08E-01,-1.92E-01
2.6932609e-001,-2.27E-02,-1.10E-01,-3.10E-01,-8.92E-02,-2.51E-01
2.3896616e-001,-1.82E-02,-8.99E-02,-3.06E-01,-1.19E-01,-2.34E-01
2.7002851e-001,-2.07E-02,-1.04E-01,-3.17E-01,-1.45E-01,-2.37E-01
2.2623871e-001,-3.24E-02,-1.12E-01,-3.08E-01,-1.78E-01,-2.10E-01
2.2350925e-001,7.5502748e-003,-2.28E-01,-3.55E-01,-2.38E-02,-2.28E-01
2.6568089e-001,3.8910784e-003,-1.29E-01,-3.71E-01,-9.64E-02,-2.62E-01
2.8762629e-001,-1.30E-02,-1.22E-01,-3.77E-01,-1.77E-02,-1.90E-01
2.4211245e-001,-1.30E-02,-1.60E-01,-3.72E-01,5.1704792e-003,-1.65E-01
2.2692043e-001,-8.73E-03,-1.15E-01,-3.95E-01,-8.37E-02,-1.92E-01
3.2113357e-001,-9.58E-03,-9.73E-02,-3.93E-01,-7.04E-02,-2.11E-01
3.0554576e-001,-1.39E-02,-1.09E-01,-3.66E-01,-5.89E-03,-2.07E-01
2.3291114e-001,5.8393816e-003,-8.50E-02,-3.20E-01,-9.82E-02,-1.65E-01
2.2608776e-001,-1.91E-02,-1.22E-01,-3.32E-01,-1.76E-01,-1.66E-01
1.1169003e-001,1.0050403e-002,-2.24E-01,-3.16E-01,-1.17E-01,-7.75E-02
