,tBodyAcc-mean-X,tBodyAcc-mean-Y,tBodyAcc-mean-Z
6304,0.29265165,-0.0364,-0.122
6305,0.3161477,-0.0465,-0.15
6306,0.26946715,-0.053,-0.196
6307,0.28018147,0.0093835695,-0.136
6308,0.2699696,-0.0254,-0.151
6309,0.27247503,-0.0306,-0.133
6310,0.27273187,-0.0298,-0.0911
6311,0.28215492,-0.0119,-0.0907
6312,0.28324813,-0.00939,-0.0855
6313,0.2758767,-0.0191,-0.135
6314,0.27631342,-0.0154,-0.137
6315,0.27694893,-0.0176,-0.115
6316,0.27665478,-0.0196,-0.0976
6317,0.27175704,-0.0305,-0.107
6318,0.26768908,-0.036,-0.128
6319,0.27610978,-0.018,-0.105
6320,0.28202614,-0.0125,-0.0903
6321,0.278658,-0.0189,-0.0998
6322,0.27602828,-0.0197,-0.109
6323,0.2753289,-0.0179,-0.12
6324,0.27881825,-0.0127,-0.124
6325,0.27890846,-0.011,-0.116
6326,0.27551863,-0.019,-0.102
6327,0.2764196,-0.0221,-0.0808
6328,0.28276056,-0.00211,-0.11
6329,0.30314603,-0.0379,-0.0771
6330,0.26221892,-0.0327,-0.113
6331,0.30197138,-0.00979,-0.113
6332,0.32080203,-0.00599,-0.116
6333,0.28150132,-0.0197,-0.109
6334,0.27032667,-0.0203,-0.108
6335,0.2786788,-0.0158,-0.108
6336,0.28254604,-0.0154,-0.106
6337,0.27614585,-0.0204,-0.107
6338,0.27109906,-0.0265,-0.102
6339,0.28410408,-0.0197,-0.106
6340,0.27228418,-0.00963,-0.114
6341,0.26874048,-0.0113,-0.113
6342,0.28052592,-0.0307,-0.097
6343,0.2854726,-0.0303,-0.0952
6344,0.3094268,0.0029878996,-0.128
6345,0.29453164,-0.00264,-0.125
6346,0.25638586,-0.03,-0.0982
6347,0.29708913,-0.035,-0.114
6348,0.2301819,-0.039,-0.066
6349,0.33315536,-0.00557,-0.127
6350,0.25166234,-0.0191,-0.104
6351,0.2553092,-0.0216,-0.104
6352,0.27986705,-0.0235,-0.104
6353,0.24766588,-0.0209,-0.0968
6354,0.2329866,-0.0129,-0.107
6355,0.22844689,-0.019,-0.102
6356,0.2576189,-0.022,-0.102
6357,0.28536677,-0.0169,-0.111
6358,0.29089925,-0.0161,-0.107
6359,0.287073,-0.015,-0.112
6360,0.27382833,-0.0172,-0.111
6361,0.286148,-0.0167,-0.107
6362,0.2908627,-0.0165,-0.109
6363,0.27177647,-0.0205,-0.105
6364,0.268935,-0.0199,-0.103
6365,0.26313666,-0.0204,-0.104
6366,0.27777043,-0.017,-0.111
6367,0.29270145,-0.0174,-0.11
6368,0.29749036,-0.0169,-0.11
6369,0.26460093,-0.0185,-0.105
6370,0.29598302,-0.0153,-0.112
6371,0.28656313,-0.00771,-0.103
6372,0.21747187,0.011114605,-0.115
6373,0.23249008,-0.0181,-0.0803
6374,0.3499984,-0.0205,-0.0681
6375,0.37273705,-0.0389,-0.102
6376,0.2599456,-0.0347,-0.133
6377,0.22870678,-0.0188,-0.0796
6378,0.24091421,-0.0258,-0.102
6379,0.26850012,-0.00334,-0.153
6380,0.3100325,-0.00315,-0.00299
6381,0.25851995,0.015859976,-0.104
6382,0.32088986,0.016082658,-0.142
6383,0.34074008,-0.0103,-0.127
6384,0.27868676,-0.0187,-0.12
6385,0.27130002,0.009662079,-0.114
6386,0.31950036,-0.00209,-0.0921
6387,0.3548124,-0.0158,-0.13
6388,0.2503266,-0.0244,-0.147
6389,0.18722202,-0.0178,-0.102
6390,0.29956555,-0.0232,-0.0565
6391,0.33158982,-0.0356,-0.067
6392,0.22204864,-0.0427,-0.123
6393,0.21380137,0.0046664905,-0.133
6394,0.33960167,0.023380818,-0.0928
6395,0.39500183,-0.0125,-0.147
6396,0.22991815,-0.0398,-0.159
6397,0.16444582,-0.024,-0.0422
6398,0.29857948,-0.0117,-0.0614
6399,0.28939983,0.0057057617,-0.0346
6400,0.22647463,0.015893346,-0.127
6401,0.23713724,-0.0155,-0.133
6402,0.23507093,-0.0395,-0.115
6403,0.38290256,-0.0088,-0.127
6404,0.36282074,-0.00888,-0.176
6405,0.21246935,-0.055,-0.078
6406,0.19020338,-0.0594,-0.00311
6407,0.14131156,-0.123,-0.178
6408,0.300666,-0.0053,-0.0753
6409,0.26002446,0.0016781507,-0.0319
6410,0.24633625,-0.0118,-0.1
6411,0.20891063,-0.0278,-0.0886
6412,0.17920382,-0.029,-0.048
6413,0.28589797,-0.0105,-0.121
6414,0.29630053,-0.0423,-0.116
6415,0.3036938,-0.0445,-0.12
6416,0.34373838,-0.0236,-0.0494
6417,0.4140352,-0.0444,-0.119
6418,0.3969419,-0.0171,-0.157
6419,0.2393236,-0.0116,-0.128
6420,0.21324095,-0.0196,-0.132
6421,0.13120472,0.0021384824,-0.159
6422,0.36642814,-0.0155,-0.123
6423,0.48776424,-0.0237,-0.0494
6424,0.3788557,-0.0122,-0.121
6425,0.4295553,-0.0308,-0.0507
6426,0.34221062,-0.0147,-0.119
6427,0.15681168,-0.0196,-0.143
6428,0.1125393,-0.00116,-0.126
6429,0.27553898,-0.0278,-0.0966
6430,0.46497568,-0.0397,-0.0387
6431,0.30884174,-0.0259,-0.111
6432,0.11688337,-0.115,-0.281
6433,0.20582218,-0.0545,-0.134
6434,0.35070765,-0.0304,-0.0799
6435,0.33908036,-0.0161,-0.106
6436,0.27067843,-0.021,-0.115
6437,0.31475168,-0.00862,-0.0779
6438,0.3147072,0.007869209,-0.106
6439,0.24664526,-0.00455,-0.107
6440,0.26102045,-0.0212,-0.105
6441,0.25076333,0.0028663683,-0.123
6442,0.22498578,-0.0828,-0.207
6443,0.35821792,-0.0296,-0.174
6444,0.31268594,-0.00718,-0.0616
6445,0.28855652,0.0013788824,-0.119
6446,0.24049278,-0.0155,-0.167
6447,0.22159328,-0.0676,-0.0436
6448,0.27989033,-0.0181,-0.0506
6449,0.30952743,0.020113405,-0.128
6450,0.20967945,-0.0299,-0.126
6451,0.27157825,-0.0627,-0.0323
6452,0.28801835,-0.0131,-0.0868
6453,0.268135,-0.0305,-0.0909
6454,0.28211057,-0.00613,-0.133
6455,0.28430828,-0.00596,-0.1
6456,0.27633074,-0.000286,-0.155
6457,0.2765375,-0.00441,-0.149
6458,0.28163713,-0.0237,-0.059
6459,0.2801513,-0.0257,-0.0939
6460,0.27660438,-0.0246,-0.12
6461,0.2791469,-0.0172,-0.108
6462,0.27595064,-0.0131,-0.121
6463,0.2733508,-0.0199,-0.1
6464,0.26904362,-0.0267,-0.123
6465,0.27511114,-0.0198,-0.127
6466,0.2857946,-0.0092,-0.0897
6467,0.25541008,-0.0483,-0.131
6468,0.2760945,-0.0214,-0.11
6469,0.2827461,-0.0173,-0.0866
6470,0.27674374,-0.0159,-0.108
6471,0.27904063,-0.0135,-0.114
6472,0.27364996,-0.0232,-0.111
6473,0.27330703,-0.02,-0.11
6474,0.2803607,-0.0145,-0.105
6475,0.2815469,-0.0151,-0.104
6476,0.27443478,-0.0194,-0.106
6477,0.27287248,-0.0204,-0.112
6478,0.28134245,-0.0163,-0.102
6479,0.2808826,-0.0182,-0.096
6480,0.27588946,-0.0166,-0.11
6481,0.27776524,-0.0107,-0.13
6482,0.2792214,-0.0136,-0.119
6483,0.27821234,-0.0159,-0.0986
6484,0.27964255,-0.0117,-0.118
6485,0.27844805,-0.0147,-0.11
6486,0.2779013,-0.0184,-0.1
6487,0.2743559,-0.0485,-0.0891
6488,0.2753646,-0.00605,-0.0908
6489,0.26954004,-0.0127,-0.104
6490,0.260936,-0.0139,-0.0818
6491,0.2696351,-0.0104,-0.0922
6492,0.28135663,-0.0225,-0.113
6493,0.2786215,-0.0363,-0.107
6494,0.2853112,-0.0239,-0.118
6495,0.2854841,-0.0115,-0.123
6496,0.27041557,-0.0223,-0.0986
6497,0.26987788,-0.028,-0.0964
6498,0.28370243,-0.0231,-0.119
6499,0.29076624,-0.0171,-0.128
6500,0.28094798,-0.0188,-0.117
6501,0.23679689,-0.0663,-0.243
6502,0.26725355,-0.0175,-0.134
6503,0.29231417,0.00068160985,-0.104
6504,0.27708668,-0.0171,-0.107
6505,0.27890852,-0.0161,-0.109
6506,0.28198197,-0.0165,-0.102
6507,0.27776575,-0.0172,-0.103
6508,0.27698174,-0.0179,-0.107
6509,0.28118452,-0.0152,-0.0998
6510,0.27534387,-0.0252,-0.0928
6511,0.27494356,-0.0264,-0.0963
6512,0.28007552,-0.00993,-0.11
6513,0.27860448,-0.013,-0.107
6514,0.27955034,-0.0192,-0.104
6515,0.27616826,-0.0177,-0.111
6516,0.40707543,0.07275314,-0.122
6517,0.28038764,0.006839475,-0.124
6518,0.26227623,-0.0373,-0.101
6519,0.28099963,-0.0345,-0.103
6520,0.29056215,-0.0118,-0.112
6521,0.28175935,-0.017,-0.106
6522,0.2618631,-0.0248,-0.104
6523,0.27837837,-0.0211,-0.108
6524,0.28629708,-0.0147,-0.11
6525,0.27890217,-0.0131,-0.111
6526,0.27492347,-0.0128,-0.11
6527,0.27726534,-0.0149,-0.108
6528,0.27940705,-0.0121,-0.11
6529,0.28155288,-0.0129,-0.109
6530,0.28649446,-0.0121,-0.111
6531,0.27814928,-0.014,-0.11
6532,0.28045845,-0.0158,-0.107
6533,0.2801419,-0.0158,-0.109
6534,0.2780988,-0.0237,-0.105
6535,0.14310537,0.020476682,-0.182
6536,0.1624076,-0.0591,-0.0695
6537,0.21535467,-0.0192,-0.0997
6538,0.26677823,-0.0163,-0.109
6539,0.25542045,-0.0207,-0.102
6540,0.26403907,-0.018,-0.107
6541,0.268731,-0.0171,-0.106
6542,0.25967646,-0.0198,-0.103
6543,0.26675734,-0.0192,-0.106
6544,0.26948562,-0.0178,-0.106
6545,0.27505,-0.0167,-0.109
6546,0.27128088,-0.0181,-0.107
6547,0.2730231,-0.0179,-0.108
6548,0.28004265,-0.0172,-0.111
6549,0.28103894,-0.016,-0.109
6550,0.26861197,-0.0181,-0.106
6551,0.2867769,-0.015,-0.113
6552,0.29579437,-0.0144,-0.114
6553,0.38424793,0.007216787,-0.138
6554,0.19408809,-0.0311,-0.0721
6555,0.2436705,-0.0203,-0.0243
6556,0.3729132,-0.0324,-0.0812
6557,0.22441053,-0.0293,-0.122
6558,0.19963302,-0.0102,-0.131
6559,0.3630673,-0.0103,-0.144
6560,0.30795482,-0.00617,-0.13
6561,0.16830274,-0.0186,-0.0547
6562,0.34307286,-0.0272,-0.0515
6563,0.3099743,-0.0436,-0.123
6564,0.16956215,-0.00886,-0.123
6565,0.33617592,0.022230031,-0.115
6566,0.3793747,-0.0246,-0.139
6567,0.29470372,-0.0413,-0.115
6568,0.34378007,-0.0453,-0.117
6569,0.20885378,-0.0155,-0.0818
6570,0.26506662,0.011494817,-0.104
6571,0.37054145,-0.0218,-0.148
6572,0.24129243,-0.0162,-0.124
6573,0.18308063,-0.0198,-0.0831
6574,0.35541022,-0.0361,-0.0936
6575,0.31186622,-0.0339,-0.0936
6576,0.18837158,-0.017,-0.097
6577,0.25181317,0.008052528,-0.106
6578,0.3465739,0.0031942609,-0.124
6579,0.36886007,-0.0127,-0.1
6580,0.3469221,-0.0531,-0.138
6581,0.39865667,-0.0325,-0.123
6582,0.19824634,0.0059628882,-0.108
6583,0.19948103,-0.0387,-0.183
6584,0.3788826,-0.0265,-0.128
6585,0.31662387,-0.00586,-0.0621
6586,0.11805601,0.019811857,-0.104
6587,0.37582326,-0.0364,-0.106
6588,0.422847,-0.0345,-0.14
6589,0.3052889,0.0026445107,-0.136
6590,0.14445463,0.02701566,-0.171
6591,0.3247588,-0.0555,-0.144
6592,0.362398,-0.0577,-0.11
6593,0.21729456,-0.0284,-0.0358
6594,0.27250975,-0.0614,-0.0141
6595,0.2997837,0.010717424,-0.0577
6596,0.3710113,-0.021,-0.149
6597,0.23833689,-0.0399,-0.158
6598,0.26000494,-0.0337,-0.0974
6599,0.3776993,-0.022,-0.0904
6600,0.2393965,-0.0462,-0.0401
6601,0.14057459,0.005328831,-0.181
6602,0.1356538,-0.056,-0.28
6603,0.2840015,-0.065,-0.111
6604,0.29353237,-0.0651,-0.113
6605,0.17816497,-0.0046,-0.11
6606,0.18146463,0.00033401765,-0.0867
6607,0.42579108,0.01770744,-0.137
6608,0.43174312,-0.0198,-0.143
6609,0.25328735,-0.0194,-0.163
6610,0.12623258,-0.0164,-0.262
6611,0.27760285,-0.0353,-0.106
6612,0.36143106,-0.0766,-0.0828
6613,0.23986357,-0.05,-0.111
6614,0.20767464,-0.038,-0.137
6615,0.32453385,0.011400231,-0.0697
6616,0.33372438,0.03323275,0.0014426897
6617,0.2294276,-0.0103,-0.0914
6618,0.23838077,-0.0332,-0.339
6619,0.2444938,-0.0698,-0.138
6620,0.14505187,-0.0439,-0.105
6621,0.23329508,-0.00925,-0.112
6622,0.36441144,-0.0312,-0.0697
6623,0.3320316,-0.0347,-0.124
6624,0.18146971,-0.0268,-0.116
6625,0.2759887,-0.0312,-0.0822
6626,0.27933577,-0.0187,-0.0997
6627,0.277146,-0.0112,-0.107
6628,0.27619016,-0.0141,-0.102
6629,0.27732006,-0.0143,-0.104
6630,0.2767168,-0.0163,-0.109
6631,0.27660778,-0.0167,-0.111
6632,0.2756907,-0.0124,-0.106
6633,0.2778551,-0.0123,-0.102
6634,0.27790186,-0.0167,-0.106
6635,0.27882794,-0.0212,-0.113
6636,0.27814007,-0.0163,-0.109
6637,0.27425683,-0.00773,-0.101
6638,0.27856305,-0.0171,-0.11
6639,0.28315082,-0.0303,-0.13
6640,0.27627754,-0.0218,-0.112
6641,0.2743549,-0.00767,-0.0912
6642,0.28267246,-0.0584,-0.167
6643,0.2720961,-0.0112,-0.104
6644,0.27797458,-0.0141,-0.101
6645,0.27981043,-0.0205,-0.109
6646,0.27850294,-0.0219,-0.113
6647,0.2779092,-0.0194,-0.108
6648,0.27772635,-0.0176,-0.105
6649,0.27501303,-0.0165,-0.101
6650,0.27720127,-0.0176,-0.106
6651,0.27830106,-0.0131,-0.103
6652,0.27619222,-0.0145,-0.104
6653,0.2765973,-0.0187,-0.113
6654,0.27996564,-0.0196,-0.114
6655,0.27617314,-0.0129,-0.101
6656,0.2511172,0.022821842,-0.114
6657,0.30387798,-0.0571,-0.142
6658,0.27760193,-0.0101,-0.102
6659,0.2776002,-0.017,-0.106
6660,0.2794099,-0.0232,-0.11
6661,0.27553877,-0.0186,-0.107
6662,0.2788201,-0.0174,-0.105
6663,0.27932242,-0.0181,-0.106
6664,0.27833498,-0.0183,-0.11
6665,0.27654526,-0.0176,-0.109
6666,0.27926746,-0.0204,-0.111
6667,0.27240145,-0.0161,-0.105
6668,0.272787,-0.0136,-0.103
6669,0.28448862,-0.0187,-0.109
6670,0.2810348,-0.0197,-0.109
6671,0.33431178,0.033721887,-0.224
6672,0.24864163,-0.0189,-0.0791
6673,0.280375,-0.0177,-0.106
6674,0.2781996,-0.0154,-0.103
6675,0.27566257,-0.0166,-0.108
6676,0.2751846,-0.0147,-0.115
6677,0.2809752,-0.0154,-0.119
6678,0.27963933,-0.0169,-0.105
6679,0.27632257,-0.0178,-0.101
6680,0.27944383,-0.0193,-0.111
6681,0.27725795,-0.0171,-0.109
6682,0.27613252,-0.0154,-0.108
6683,0.27421036,-0.0167,-0.107
6684,0.46193802,-0.0198,-0.13
6685,0.29851657,-0.0118,-0.107
6686,0.25545245,-0.0151,-0.111
6687,0.27707556,-0.0176,-0.111
6688,0.27787676,-0.0165,-0.11
6689,0.27745584,-0.0177,-0.109
6690,0.28003055,-0.0174,-0.105
6691,0.27644077,-0.0165,-0.108
6692,0.27482274,-0.0173,-0.111
6693,0.27945113,-0.0165,-0.109
6694,0.27781525,-0.017,-0.108
6695,0.27911022,-0.018,-0.108
6696,0.28075892,-0.018,-0.106
6697,0.27820536,-0.0176,-0.108
6698,0.2794617,-0.0168,-0.111
6699,0.27763012,-0.0165,-0.109
6700,0.27833846,-0.0164,-0.107
6701,0.28138176,-0.0171,-0.107
6702,0.4198606,-0.0252,-0.113
6703,0.24942583,-0.0113,-0.102
6704,0.28024787,-0.0166,-0.114
6705,0.2796662,-0.0175,-0.11
6706,0.27525115,-0.0169,-0.106
6707,0.28187153,-0.0172,-0.108
6708,0.27550316,-0.0165,-0.11
6709,0.2715415,-0.0154,-0.111
6710,0.2752381,-0.0165,-0.111
6711,0.27950644,-0.0173,-0.105
6712,0.28118524,-0.0165,-0.107
6713,0.27601674,-0.0175,-0.113
6714,0.27570114,-0.0184,-0.105
6715,0.27740026,-0.0167,-0.103
6716,0.2791274,-0.0169,-0.11
6717,0.27694175,-0.0174,-0.113
6718,0.28188515,-0.0177,-0.105
6719,0.28344142,-0.0172,-0.106
6720,0.27459183,-0.0178,-0.111
6721,0.2769211,-0.0184,-0.107
6722,0.2800788,-0.0168,-0.107
6723,0.27411234,-0.0156,-0.111
6724,0.2724738,-0.0621,-0.0459
6725,0.26686963,-0.0455,-0.13
6726,0.16263217,0.0057186666,-0.0923
6727,0.28272295,0.015371606,-0.0482
6728,0.33223838,-0.0411,-0.0982
6729,0.22573134,-0.0452,-0.103
6730,0.23848306,0.0038096576,-0.11
6731,0.2943228,0.009029914,-0.126
6732,0.33968085,-0.0262,-0.139
6733,0.36472964,-0.0365,-0.143
6734,0.2191028,-0.017,-0.111
6735,0.13502173,-0.00536,-0.0728
6736,0.3302981,0.00530744,-0.0514
6737,0.29284105,-0.00398,-0.212
6738,0.32735234,0.0015843665,-0.152
6739,0.33919832,-0.0344,-0.134
6740,0.19561549,-0.035,-0.115
6741,0.26984927,0.011404335,-0.0587
6742,0.3520098,-0.0153,-0.0697
6743,0.22580162,-0.0506,-0.126
6744,0.22212838,-0.0044,-0.115
6745,0.3055499,0.008650865,-0.106
6746,0.3781284,-0.0216,-0.135
6747,0.26979357,-0.0272,-0.123
6748,0.13775963,-0.0107,-0.0812
6749,0.28303528,-0.00352,-0.0615
6750,0.41449147,-0.027,-0.0695
6751,0.47231868,-0.0189,-0.114
6752,0.20886137,-0.0555,-0.153
6753,0.138144,-0.0577,-0.033
6754,0.2563817,0.0004279319,-0.114
6755,0.30705166,-0.017,-0.138
6756,0.23499005,-0.00246,0.0063593243
6757,0.29669487,0.0028767756,-0.0767
6758,0.36051163,0.014684185,-0.0802
6759,0.48740166,-0.0302,-0.0723
6760,0.31563857,-0.0481,-0.115
6761,0.0888572,-0.033,-0.133
6762,0.15334488,0.031258598,-0.203
6763,0.4398099,-0.0147,-0.119
6764,0.42959973,-0.0401,0.036432914
6765,0.21164142,-0.0128,-0.136
6766,0.1875772,0.026492286,0.026173249
6767,0.20914873,0.007982961,-0.0598
6768,0.42740032,-0.0346,-0.236
6769,0.25664043,-0.022,-0.148
6770,0.20707409,-0.00548,-0.0719
6771,0.31563058,-0.0211,-0.138
6772,0.41660374,0.005579283,-0.0125
6773,0.3401399,-0.0328,-0.0435
6774,0.20360158,-0.0726,-0.294
6775,0.22616562,-0.0436,-0.188
6776,0.30079317,-0.0474,-0.112
6777,0.31498122,-0.0251,-0.109
6778,0.26259226,-0.00815,-0.124
6779,0.32624295,0.011489859,-0.107
6780,0.29088053,-0.0206,-0.0658
6781,0.17124891,-0.073,-0.126
6782,0.22690047,-0.0206,-0.109
6783,0.11174503,-0.0477,-0.0703
6784,0.27381083,-0.0644,-0.167
6785,0.34513956,-0.049,-0.0703
6786,0.22244135,-0.0202,-0.0739
6787,0.19808155,-0.00912,-0.123
6788,0.27453813,0.057508603,-0.0958
6789,0.37927818,0.023427188,-0.181
6790,0.39495018,-0.066,-0.212
6791,0.25608775,-0.115,-0.166
6792,0.41221416,-0.0498,-0.171
6793,0.28584087,-0.029,-0.0822
6794,0.24381825,-0.0545,-0.161
6795,0.26836646,-0.00127,-0.103
6796,0.29633585,-0.0252,-0.112
6797,0.28866836,-0.0306,-0.114
6798,0.23874885,0.003979607,-0.207
6799,0.280189,-0.0185,-0.13
6800,0.27731106,-0.0227,-0.113
6801,0.2790861,-0.0168,-0.107
6802,0.27796346,-0.0177,-0.106
6803,0.27747294,-0.0125,-0.109
6804,0.2769146,-0.0133,-0.11
6805,0.27824938,-0.0175,-0.11
6806,0.27776965,-0.0203,-0.111
6807,0.27740443,-0.0255,-0.111
6808,0.2774604,-0.0207,-0.11
6809,0.27489877,-0.012,-0.104
6810,0.2776083,-0.0132,-0.107
6811,0.28067198,-0.0174,-0.11
6812,0.27815467,-0.0153,-0.106
6813,0.27701494,-0.0144,-0.104
6814,0.3087149,0.0015352521,-0.113
6815,0.26993152,-0.0296,-0.137
6816,0.27864298,-0.0152,-0.113
6817,0.27884582,-0.0139,-0.108
6818,0.276945,-0.018,-0.111
6819,0.27538207,-0.0192,-0.109
6820,0.275891,-0.0108,-0.0972
6821,0.28118682,-0.00539,-0.0894
6822,0.2807726,-0.0231,-0.113
6823,0.27535865,-0.0217,-0.119
6824,0.27645147,-0.0138,-0.106
6825,0.27642384,-0.02,-0.108
6826,0.2779292,-0.0196,-0.111
6827,0.27871424,-0.0177,-0.109
6828,0.27803347,-0.0162,-0.104
6829,0.2773892,-0.0193,-0.112
6830,0.2756909,-0.0201,-0.113
6831,0.27780795,-0.00973,-0.0994
6832,0.27898812,-0.0103,-0.101
6833,0.2838154,-0.0407,-0.138
6834,0.28086838,-0.0368,-0.112
6835,0.27707225,-0.0124,-0.0992
6836,0.27837464,-0.0183,-0.108
6837,0.27548212,-0.0161,-0.108
6838,0.27416012,-0.016,-0.101
6839,0.27877992,-0.0189,-0.103
6840,0.2766312,-0.0145,-0.108
6841,0.27133322,-0.009,-0.103
6842,0.27771032,-0.0128,-0.106
6843,0.27851647,-0.0191,-0.111
6844,0.27525598,-0.0194,-0.107
6845,0.27845114,-0.0175,-0.109
6846,0.27594647,-0.0153,-0.11
6847,0.2766146,-0.0171,-0.108
6848,0.28028068,-0.0174,-0.107
6849,0.2209483,-0.0125,-0.122
6850,0.26674396,-0.0154,-0.0832
6851,0.2864967,-0.0173,-0.117
6852,0.27789992,-0.0176,-0.111
6853,0.2796929,-0.0171,-0.106
6854,0.28155705,-0.0186,-0.117
6855,0.27720302,-0.018,-0.116
6856,0.27656004,-0.0168,-0.106
6857,0.28036547,-0.0169,-0.104
6858,0.27594522,-0.0138,-0.106
6859,0.27711886,-0.0157,-0.111
6860,0.27739188,-0.0177,-0.112
6861,0.27562952,-0.0157,-0.109
6862,0.27911893,-0.0182,-0.109
6863,0.27807388,-0.0183,-0.108
6864,0.27625504,-0.0152,-0.107
6865,0.457573,-0.0368,-0.126
6866,0.24542725,-0.018,-0.0807
6867,0.27896443,-0.0162,-0.113
6868,0.2895866,-0.0192,-0.112
6869,0.27825743,-0.0167,-0.106
6870,0.27576476,-0.0165,-0.105
6871,0.27690005,-0.0171,-0.108
6872,0.2766295,-0.0172,-0.109
6873,0.28027323,-0.0182,-0.108
6874,0.27686918,-0.0165,-0.111
6875,0.27636176,-0.0176,-0.11
6876,0.279429,-0.0176,-0.107
6877,0.27891,-0.0165,-0.108
6878,0.27741748,-0.0169,-0.109
6879,0.27832976,-0.0175,-0.106
6880,0.48435426,-0.00659,-0.168
6881,0.25569996,-0.016,-0.101
6882,0.26989043,-0.018,-0.105
6883,0.2874872,-0.017,-0.112
6884,0.28030977,-0.0176,-0.105
6885,0.2783643,-0.0158,-0.107
6886,0.2762751,-0.0159,-0.109
6887,0.27969742,-0.0178,-0.112
6888,0.27577177,-0.0172,-0.111
6889,0.27942044,-0.0171,-0.106
6890,0.27813822,-0.0173,-0.108
6891,0.2766605,-0.0177,-0.11
6892,0.2791329,-0.0172,-0.108
6893,0.27819517,-0.0167,-0.107
6894,0.33122134,-0.0185,-0.17
6895,0.37557006,-0.0247,-0.157
6896,0.2332297,-0.0345,-0.105
6897,0.23624939,-0.0144,-0.124
6898,0.26454285,0.0024843889,-0.112
6899,0.3379573,-0.0207,-0.129
6900,0.37382546,-0.035,-0.14
6901,0.22624129,-0.0156,-0.125
6902,0.15693682,-0.00212,-0.0859
6903,0.32117355,-0.00679,-0.0466
6904,0.3569439,-0.033,-0.103
6905,0.23625217,-0.0235,-0.109
6906,0.21686904,0.002963548,-0.0893
6907,0.25368154,-0.0161,-0.142
6908,0.12146517,-0.0319,-0.0052
6909,0.29131076,0.0006506695,-0.0638
6910,0.34843186,-0.035,-0.0987
6911,0.19884197,-0.00744,-0.133
6912,0.29034916,0.006687322,-0.111
6913,0.36939812,-0.0265,-0.123
6914,0.2784055,-0.0305,-0.15
6915,0.1472118,-0.0142,-0.0712
6916,0.36089537,-0.0154,-0.0604
6917,0.38682568,-0.0317,-0.0812
6918,0.16569547,-0.0145,-0.12
6919,0.21041685,0.001985003,-0.144
6920,0.26268315,-0.00154,-0.0949
6921,0.37587106,0.030887928,-0.0707
6922,0.428617,0.0032914814,-0.174
6923,0.19164473,-0.0224,-0.253
6924,0.28352028,-0.0334,-0.0998
6925,0.37312686,-0.0673,-0.0233
6926,0.3101485,-0.0322,-0.0718
6927,0.13927421,0.029781342,-0.038
6928,0.2759785,-0.0286,-0.125
6929,0.41032353,0.01209275,-0.133
6930,0.43906334,-0.029,-0.149
6931,0.21889465,-0.0324,-0.211
6932,0.14761585,0.004405712,-0.109
6933,0.38887715,-0.0269,-0.0303
6934,0.40749234,-0.0624,-0.0807
6935,0.09783048,0.01775744,-0.0676
6936,0.19658883,-0.0113,-0.0979
6937,0.16231003,0.050712384,0.016092887
6938,0.33798552,-0.0238,-0.129
6939,0.47075072,-0.04,-0.242
6940,0.1444642,-0.0204,-0.16
6941,0.17420477,-0.01,-0.0892
6942,0.32549697,-0.0302,-0.117
6943,0.34315047,0.00893848,-0.0169
6944,0.25155735,-0.0205,-0.0406
6945,0.29092377,-0.0509,-0.0735
6946,0.18814225,-0.0405,-0.265
6947,0.18736199,-0.0131,-0.118
6948,0.19621298,-0.00645,-0.0182
6949,0.28305328,-0.00701,-0.0226
6950,0.39555016,-0.0205,-0.0578
6951,0.30492753,-0.0466,-0.078
6952,0.22265494,-0.0485,-0.139
6953,0.16160096,-0.0807,-0.138
6954,0.31321004,-0.0491,-0.111
6955,0.30199587,0.00555109,-0.0478
6956,0.25632945,-0.0169,-0.12
6957,0.21750782,-0.0741,-0.212
6958,0.2618485,0.011323433,-0.11
6959,0.3076141,0.04150507,-0.081
6960,0.3871383,-0.0442,-0.19
6961,0.13373761,-0.135,-0.125
6962,0.095979676,-0.0295,-0.0757
6963,0.22376037,0.025533384,0.02685207
6964,0.38117275,-0.0252,-0.00673
6965,0.34976646,-0.0312,-0.0899
6966,0.24528046,-0.00923,-0.106
6967,0.23399317,-0.0358,-0.161
6968,0.25249568,-0.00977,-0.118
6969,0.27153236,-0.016,-0.0997
6970,0.28030336,-0.0179,-0.103
6971,0.28022295,-0.0158,-0.11
6972,0.27772924,-0.00425,-0.109
6973,0.2771855,-0.00293,-0.102
6974,0.2755236,-0.0145,-0.0942
6975,0.27847648,-0.0269,-0.162
6976,0.28074685,-0.0362,-0.269
6977,0.2753443,-0.0707,-0.153
6978,0.27184397,-0.0391,0.024037676
6979,0.27353993,-0.00663,-0.0642
6980,0.2802857,-0.0248,-0.0919
6981,0.2818457,-0.0228,-0.0909
6982,0.27999845,-0.00885,-0.104
6983,0.27726737,-0.0136,-0.108
6984,0.2777784,-0.0204,-0.113
6985,0.27777234,-0.0211,-0.112
6986,0.2806565,-0.00688,-0.117
6987,0.28015375,-0.00585,-0.12
6988,0.2696357,-0.0293,-0.126
6989,0.27863044,-0.0152,-0.106
6990,0.2841381,-0.00491,-0.0919
6991,0.27550614,-0.0249,-0.1
6992,0.27889153,-0.018,-0.0981
6993,0.2789239,-0.0125,-0.103
6994,0.27595356,-0.0188,-0.104
6995,0.2748925,-0.0233,-0.112
6996,0.22808369,0.004561021,-0.0281
